yearID,playerID,POS,lgID,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR,awardID,Training_Validation
2021,alcanse01,SS,NL,55,44,1165,57,134,6,31,0,0,0,0,0,,Training
2021,alcanse01,2B,NL,22,18,476,28,50,2,9,0,0,0,0,0,,Training
2021,alcanse01,P,NL,1,0,1,0,0,0,0,0,0,0,0,0,,Training
2021,alcanse01,3B,NL,3,2,51,0,4,1,0,0,0,0,0,0,,Training
2022,alcanse01,2B,NL,25,11,359,22,30,2,6,0,0,0,0,0,,Training
2022,alcanse01,SS,NL,28,15,425,16,43,1,6,0,0,0,0,0,,Training
2022,alcanse01,3B,NL,41,31,872,28,78,6,9,0,0,0,0,0,,Training
2017,alcanvi01,P,AL,6,0,22,0,1,0,0,0,0,0,0,0,,Training
2018,alcanvi01,P,AL,27,0,90,1,1,0,0,0,0,0,0,0,,Training
2019,alcanvi01,P,AL,46,0,128,2,6,1,0,0,0,0,0,0,,Training
2022,alexaja01,P,NL,18,11,215,2,14,1,2,0,0,0,0,0,,Training
2015,alexasc01,P,AL,4,0,18,1,1,0,0,0,0,0,0,0,,Training
2016,alexasc01,P,AL,17,0,57,1,2,1,1,0,0,0,0,0,,Training
2017,alexasc01,P,AL,58,0,207,6,7,2,0,0,0,0,0,0,,Training
2018,alexasc01,P,NL,73,1,198,1,16,0,2,0,0,0,0,0,,Training
2019,alexasc01,P,NL,28,0,52,2,3,1,0,0,0,0,0,0,,Training
2020,alexasc01,P,NL,13,0,37,0,3,0,0,0,0,0,0,0,,Training
2021,alexasc01,P,NL,18,0,46,4,1,0,1,0,0,0,0,0,,Training
2022,alexasc01,P,NL,17,4,52,2,5,0,1,0,0,0,0,0,,Training
2023,alexasc01,P,NL,55,8,145,5,12,1,1,0,0,0,0,0,,Validation
2019,alexaty01,P,AL,13,8,161,2,2,0,0,0,0,0,0,0,,Training
2020,alexaty01,P,AL,14,2,109,1,7,0,1,0,0,0,0,0,,Training
2021,alexaty01,P,AL,41,15,319,2,6,0,0,0,0,0,0,0,,Training
2022,alexaty01,P,AL,27,17,303,2,7,1,0,0,0,0,0,0,,Training
2023,alexaty01,P,AL,25,1,132,1,1,0,0,0,0,0,0,0,,Validation
2021,alexyaj01,P,AL,5,4,69,0,4,0,0,0,0,0,0,0,,Training
2022,alexyaj01,P,AL,4,0,21,0,1,1,0,0,0,0,0,0,,Training
2016,alfarjo01,C,NL,4,4,93,27,0,0,0,1,0,0,1,0,,Training
2017,alfarjo01,C,NL,28,28,730,220,12,2,3,3,0,13,4,0,,Training
2017,alfarjo01,1B,NL,2,1,28,8,2,0,1,0,0,0,0,0,,Training
2018,alfarjo01,3B,NL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2018,alfarjo01,C,NL,104,98,2607,888,59,11,6,10,0,59,21,0,,Training
2019,alfarjo01,C,NL,118,112,2919,930,55,11,8,11,0,33,16,0,,Training
2019,alfarjo01,1B,NL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2020,alfarjo01,OF,NL,1,0,9,0,0,1,0,0,0,0,0,0,,Training
2020,alfarjo01,C,NL,29,26,652,182,9,2,0,4,0,15,4,0,,Training
2021,alfarjo01,1B,NL,3,2,51,17,1,0,0,0,0,0,0,0,,Training
2021,alfarjo01,C,NL,61,57,1428,467,19,2,1,13,0,12,9,0,,Training
2021,alfarjo01,OF,NL,21,17,425,20,1,2,0,0,0,0,0,0,,Training
2022,alfarjo01,C,NL,65,59,1592,544,27,2,4,7,0,25,5,0,,Training
2023,alfarjo01,C,AL,6,4,108,39,5,2,0,0,2,2,1,0,,Validation
2023,alfarjo01,C,NL,2,1,39,7,0,0,0,0,3,1,0,0,,Validation
2017,alforan01,OF,AL,4,2,60,4,0,0,0,0,0,0,0,0,,Training
2018,alforan01,OF,AL,11,6,174,14,0,0,0,0,0,0,0,0,,Training
2019,alforan01,OF,AL,13,5,189,17,0,1,1,0,0,0,0,0,,Training
2020,alforan01,OF,NL,5,4,90,2,0,0,0,0,0,0,0,0,,Training
2020,alforan01,OF,AL,8,6,129,6,0,0,0,0,0,0,0,0,,Training
2021,alforan01,OF,NL,39,34,907,63,1,1,0,0,0,0,0,0,,Training
2022,alforan01,OF,NL,2,1,27,1,0,0,0,0,0,0,0,0,,Training
2018,allarko01,P,NL,3,1,24,1,0,0,0,0,0,0,0,0,,Training
2019,allarko01,P,AL,9,9,136,2,0,2,0,0,0,0,0,0,,Training
2020,allarko01,P,AL,11,8,101,0,2,0,0,0,0,0,0,0,,Training
2021,allarko01,P,AL,32,17,374,2,7,0,0,0,0,0,0,0,,Training
2022,allarko01,P,AL,10,0,63,1,2,0,0,0,0,0,0,0,,Training
2023,allarko01,P,NL,4,3,37,0,0,0,0,0,0,0,0,0,,Validation
2022,alldrca01,P,NL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2019,allenau01,C,NL,19,14,384,126,10,1,0,3,0,8,1,0,,Training
2019,allenau01,1B,NL,2,0,15,5,1,0,3,0,0,0,0,0,,Training
2020,allenau01,C,AL,14,9,243,76,1,0,0,0,0,6,1,0,,Training
2021,allenau01,C,AL,2,2,48,18,3,1,0,0,0,2,2,0,,Training
2022,allenau01,C,AL,4,4,102,24,3,0,1,0,0,0,1,0,,Training
2013,allenco01,P,AL,77,0,211,0,5,3,0,0,0,0,0,0,,Training
2014,allenco01,P,AL,76,0,209,2,2,0,0,0,0,0,0,0,,Training
2015,allenco01,P,AL,70,0,208,2,4,0,0,0,0,0,0,0,,Training
2016,allenco01,P,AL,67,0,204,3,6,0,1,0,0,0,0,0,,Training
2017,allenco01,P,AL,69,0,202,1,7,0,0,0,0,0,0,0,,Training
2018,allenco01,P,AL,70,0,201,3,6,0,1,0,0,0,0,0,,Training
2019,allenco01,P,AL,25,0,69,0,0,0,0,0,0,0,0,0,,Training
2017,allengr01,OF,AL,25,5,327,26,0,0,0,0,0,0,0,0,,Training
2018,allengr01,OF,AL,87,69,1979,184,2,1,1,0,0,0,0,0,,Training
2019,allengr01,OF,AL,84,58,1711,125,7,2,0,0,0,0,0,0,,Training
2020,allengr01,OF,NL,1,1,27,2,0,0,0,0,0,0,0,0,,Training
2020,allengr01,OF,AL,14,6,228,18,0,0,0,0,0,0,0,0,,Training
2021,allengr01,OF,AL,14,11,315,28,0,0,0,0,0,0,0,0,,Training
2022,allengr01,OF,NL,43,32,880,70,0,0,0,0,0,0,0,0,,Training
2023,allengr01,OF,AL,19,6,249,18,0,0,0,0,0,0,0,0,,Validation
2019,allenlo01,P,AL,1,0,7,0,0,0,0,0,0,0,0,0,,Training
2019,allenlo01,P,NL,8,4,76,1,7,0,1,0,0,0,0,0,,Training
2020,allenlo01,P,AL,3,0,32,0,1,0,0,0,0,0,0,0,,Training
2021,allenlo01,P,AL,14,11,151,3,4,0,0,0,0,0,0,0,,Training
2022,allenlo01,P,AL,7,0,23,0,2,0,0,0,0,0,0,0,,Training
2023,allenlo02,P,AL,24,24,376,3,5,0,0,0,0,0,0,0,,Validation
2022,allenni02,2B,AL,43,35,922,69,87,4,19,0,0,0,0,0,,Training
2022,allenni02,SS,AL,60,57,1505,68,197,6,40,0,0,0,0,0,,Training
2023,allenni02,2B,AL,1,1,18,1,0,0,0,0,0,0,0,0,,Validation
2023,allenni02,SS,AL,104,92,2459,120,246,9,41,0,0,0,0,0,,Validation
2021,allgeni01,P,AL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2013,almonab01,OF,AL,23,18,503,33,1,4,0,0,0,0,0,0,,Training
2014,almonab01,OF,NL,25,24,618,67,4,2,1,0,0,0,0,0,,Training
2014,almonab01,OF,AL,26,25,671,58,2,5,0,0,0,0,0,0,,Training
2015,almonab01,OF,NL,14,10,272,12,0,0,0,0,0,0,0,0,,Training
2015,almonab01,OF,AL,50,49,1321,123,2,0,1,0,0,0,0,0,,Training
2016,almonab01,OF,AL,58,45,1262,75,6,2,1,0,0,0,0,0,,Training
2017,almonab01,OF,AL,58,46,1228,70,2,1,0,0,0,0,0,0,,Training
2018,almonab01,OF,AL,39,31,872,83,2,0,2,0,0,0,0,0,,Training
2019,almonab01,OF,NL,12,7,201,16,1,1,0,0,0,0,0,0,,Training
2020,almonab01,OF,NL,3,2,48,6,0,0,0,0,0,0,0,0,,Training
2021,almonab01,OF,NL,42,37,953,55,1,2,0,0,0,0,0,0,,Training
2022,almonab01,OF,AL,9,7,195,14,0,0,0,0,0,0,0,0,,Training
2023,almonab01,OF,NL,2,2,48,6,0,0,0,0,0,0,0,0,,Validation
2015,almonmi01,P,AL,9,0,26,1,1,0,0,0,0,0,0,0,,Training
2017,almonmi01,P,AL,2,0,6,0,0,0,0,0,0,0,0,0,,Training
2018,almonmi01,P,AL,8,0,21,0,1,0,0,0,0,0,0,0,,Training
2018,almonye01,P,NL,14,0,44,0,1,0,0,0,0,0,0,0,,Training
2019,almonye01,P,NL,28,0,102,2,2,0,0,0,0,0,0,0,,Training
2020,almonye01,P,NL,24,0,83,3,1,0,0,0,0,0,0,0,,Training
2021,almonye01,P,NL,48,0,143,3,1,0,0,0,0,0,0,0,,Training
2022,almonye01,P,NL,33,0,106,4,3,1,0,0,0,0,0,0,,Training
2023,almonye01,P,NL,49,0,144,1,1,0,0,0,0,0,0,0,,Validation
2013,almonzo01,OF,AL,28,27,717,56,0,0,0,0,0,0,0,0,,Training
2014,almonzo01,OF,AL,10,8,233,19,1,0,0,0,0,0,0,0,,Training
2016,almoral01,OF,NL,41,22,711,74,1,0,2,0,0,0,0,0,,Training
2017,almoral01,OF,NL,105,65,1933,161,4,1,0,0,0,0,0,0,,Training
2018,almoral01,OF,NL,138,94,2767,266,3,3,0,0,0,0,0,0,,Training
2019,almoral01,OF,NL,125,80,2296,201,3,3,0,0,0,0,0,0,,Training
2020,almoral01,OF,NL,28,6,278,30,0,0,0,0,0,0,0,0,,Training
2021,almoral01,OF,NL,36,11,360,40,0,1,0,0,0,0,0,0,,Training
2021,almoral01,P,NL,1,0,3,1,0,0,0,0,0,0,0,0,,Training
2022,almoral01,OF,NL,62,59,1569,135,5,2,0,0,0,0,0,0,,Training
2019,alonspe01,1B,NL,156,152,3984,1078,112,12,108,0,0,0,0,0,,Training
2020,alonspe01,1B,NL,39,38,961,264,14,5,21,0,0,0,0,0,,Training
2021,alonspe01,1B,NL,148,148,3731,978,98,8,98,0,0,0,0,0,,Training
2022,alonspe01,1B,NL,134,133,3425,913,92,8,102,0,0,0,0,0,,Training
2023,alonspe01,1B,NL,144,144,3770,983,122,6,119,0,0,0,0,0,,Validation
2013,alonsyo01,1B,NL,92,86,2313,761,58,3,72,0,0,0,0,0,,Training
2013,alonsyo01,OF,NL,1,0,0,0,0,0,0,0,0,0,0,0,,Training
2013,alonsyo01,3B,NL,1,0,0,0,0,0,0,0,0,0,0,0,,Training
2013,alonsyo01,2B,NL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2014,alonsyo01,1B,NL,77,72,1886,569,43,2,45,0,0,0,0,0,,Training
2014,alonsyo01,3B,NL,3,0,10,0,1,0,0,0,0,0,0,0,,Training
2015,alonsyo01,1B,NL,102,92,2479,817,54,3,71,0,0,0,0,0,,Training
2015,alonsyo01,3B,NL,2,2,42,0,2,0,0,0,0,0,0,0,,Training
2016,alonsyo01,3B,AL,7,4,114,2,9,1,0,0,0,0,0,0,,Training
2016,alonsyo01,1B,AL,145,128,3409,1155,70,4,118,0,0,0,0,0,,Training
2017,alonsyo01,1B,AL,135,121,3210,964,63,10,96,0,0,0,0,0,,Training
2018,alonsyo01,1B,AL,138,131,3505,980,54,10,89,0,0,0,0,0,,Training
2019,alonsyo01,1B,NL,11,10,255,83,5,0,6,0,0,0,0,0,,Training
2019,alonsyo01,1B,AL,21,21,525,137,7,2,14,0,0,0,0,0,,Training
2016,altavda01,P,AL,15,0,37,0,1,0,0,0,0,0,0,0,,Training
2017,altavda01,P,AL,41,0,140,4,3,0,0,0,0,0,0,0,,Training
2018,altavda01,P,AL,22,0,62,0,1,0,0,0,0,0,0,0,,Training
2019,altavda01,P,AL,17,0,44,0,4,0,0,0,0,0,0,0,,Training
2020,altavda01,P,NL,9,0,26,0,1,0,0,0,0,0,0,0,,Training
2020,altavda01,P,AL,13,0,35,0,2,0,0,0,0,0,0,0,,Training
2021,altavda01,P,NL,2,0,4,0,0,0,0,0,0,0,0,0,,Training
2014,altheaa01,OF,NL,1,1,27,3,0,0,0,0,0,0,0,0,,Training
2015,altheaa01,OF,NL,37,35,970,80,3,0,1,0,0,0,0,0,,Training
2016,altheaa01,OF,NL,57,54,1447,109,3,1,1,0,0,0,0,0,,Training
2017,altheaa01,OF,NL,106,92,2512,211,7,3,4,0,0,0,0,0,,Training
2018,altheaa01,OF,NL,79,57,1574,95,2,1,0,0,0,0,0,0,,Training
2019,altheaa01,OF,NL,31,8,382,36,0,1,0,0,0,0,0,0,,Training
2019,altheaa01,P,NL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2013,altuvjo01,2B,AL,145,145,3785,273,393,9,114,0,0,0,0,0,,Training
2014,altuvjo01,2B,AL,156,156,4087,268,459,10,105,0,0,0,0,0,,Training
2015,altuvjo01,2B,AL,153,153,3992,247,417,5,81,0,0,0,0,0,Gold Glove,Training
2016,altuvjo01,SS,AL,1,0,12,0,2,0,0,0,0,0,0,0,,Training
2016,altuvjo01,2B,AL,148,147,3921,206,361,7,73,0,0,0,0,0,,Training
2017,altuvjo01,2B,AL,149,148,3850,201,351,10,86,0,0,0,0,0,,Training
2018,altuvjo01,2B,AL,130,130,3410,159,262,7,63,0,0,0,0,0,,Training
2019,altuvjo01,2B,AL,121,119,3071,128,257,11,49,0,0,0,0,0,,Training
2019,altuvjo01,SS,AL,1,0,6,0,0,1,0,0,0,0,0,0,,Training
2020,altuvjo01,2B,AL,48,48,1247,64,126,4,36,0,0,0,0,0,,Training
2021,altuvjo01,2B,AL,144,143,3789,199,344,8,76,0,0,0,0,0,,Training
2022,altuvjo01,2B,AL,135,135,3451,159,269,9,67,0,0,0,0,0,,Training
2023,altuvjo01,2B,AL,87,87,2207,103,175,7,51,0,0,0,0,0,,Validation
2023,aluja01,2B,NL,24,17,480,30,37,1,9,0,0,0,0,0,,Validation
2023,aluja01,OF,NL,27,24,621,43,1,0,0,0,0,0,0,0,,Validation
2023,aluja01,3B,NL,5,4,105,4,5,0,0,0,0,0,0,0,,Validation
2014,alvarda01,P,NL,4,0,4,0,0,0,0,0,0,0,0,0,,Training
2015,alvarda01,P,NL,6,0,11,0,0,0,0,0,0,0,0,0,,Training
2016,alvarda01,P,NL,16,0,45,0,0,0,0,0,0,0,0,0,,Training
2016,alvarda01,P,AL,10,0,35,0,2,0,0,0,0,0,0,0,,Training
2017,alvarda01,P,AL,20,0,49,0,1,0,0,0,0,0,0,0,,Training
2015,alvarda02,OF,AL,12,10,243,16,1,0,1,0,0,0,0,0,,Training
2016,alvarda02,OF,AL,1,1,30,1,0,0,0,0,0,0,0,0,,Training
2020,alvared01,2B,NL,9,7,187,10,13,0,5,0,0,0,0,0,,Training
2020,alvared01,SS,NL,1,1,27,2,5,0,1,0,0,0,0,0,,Training
2020,alvared01,3B,NL,3,2,54,0,6,0,0,0,0,0,0,0,,Training
2021,alvared01,3B,NL,17,17,433,8,32,4,1,0,0,0,0,0,,Training
2021,alvared01,2B,NL,4,3,81,8,11,0,4,0,0,0,0,0,,Training
2022,alvared01,SS,NL,1,0,6,0,0,0,0,0,0,0,0,0,,Training
2022,alvared01,OF,NL,6,5,105,11,0,1,0,0,0,0,0,0,,Training
2022,alvared01,3B,NL,5,2,69,2,5,0,2,0,0,0,0,0,,Training
2022,alvarfr01,C,NL,2,1,39,12,0,0,0,0,0,0,0,0,,Training
2023,alvarfr01,C,NL,108,100,2621,870,43,13,3,8,39,99,15,0,,Validation
2013,alvarhe01,P,NL,17,17,308,14,19,1,1,0,0,0,0,0,,Training
2014,alvarhe01,P,NL,30,30,561,18,36,2,5,0,0,0,0,0,,Training
2015,alvarhe01,P,NL,4,4,67,3,4,1,0,0,0,0,0,0,,Training
2017,alvarhe01,P,NL,3,3,44,1,5,0,0,0,0,0,0,0,,Training
2013,alvarjo02,P,AL,14,6,116,0,3,0,0,0,0,0,0,0,,Training
2014,alvarjo02,P,AL,2,0,2,0,0,0,0,0,0,0,0,0,,Training
2015,alvarjo02,P,AL,64,0,201,6,8,0,1,0,0,0,0,0,,Training
2016,alvarjo02,P,AL,64,0,172,1,5,1,2,0,0,0,0,0,,Training
2017,alvarjo02,P,AL,64,0,146,4,8,0,2,0,0,0,0,0,,Training
2018,alvarjo02,P,AL,76,0,189,6,12,0,1,0,0,0,0,0,,Training
2019,alvarjo02,P,NL,67,1,177,5,13,0,0,0,0,0,0,0,,Training
2020,alvarjo02,P,NL,8,0,19,0,2,0,0,0,0,0,0,0,,Training
2021,alvarjo02,P,NL,67,1,194,2,11,2,0,0,0,0,0,0,,Training
2022,alvarjo02,P,NL,21,0,46,1,2,0,0,0,0,0,0,0,,Training
2017,alvarjo03,P,AL,35,0,89,2,3,0,0,0,0,0,0,0,,Training
2018,alvarjo03,P,AL,70,0,192,1,5,0,1,0,0,0,0,0,,Training
2018,alvarjo03,1B,AL,1,0,1,0,0,0,0,0,0,0,0,0,,Training
2019,alvarjo03,P,AL,35,1,90,1,4,1,0,0,0,0,0,0,,Training
2020,alvarjo03,P,AL,9,0,27,0,1,0,0,0,0,0,0,0,,Training
2021,alvarjo03,P,NL,64,0,167,3,5,1,1,0,0,0,0,0,,Training
2022,alvarjo03,P,NL,59,0,153,3,6,0,1,0,0,0,0,0,,Training
2023,alvarjo03,P,NL,42,0,124,0,0,0,0,0,0,0,0,0,,Validation
2013,alvarpe01,3B,NL,150,148,3985,72,359,27,27,0,0,0,0,0,,Training
2014,alvarpe01,1B,NL,5,5,111,31,1,0,4,0,0,0,0,0,,Training
2014,alvarpe01,3B,NL,99,95,2470,69,233,25,25,0,0,0,0,0,,Training
2015,alvarpe01,1B,NL,124,119,2719,966,68,23,98,0,0,0,0,0,,Training
2016,alvarpe01,3B,AL,12,6,159,0,5,4,0,0,0,0,0,0,,Training
2017,alvarpe01,1B,AL,2,1,27,11,1,0,2,0,0,0,0,0,,Training
2018,alvarpe01,1B,AL,1,1,21,9,0,0,1,0,0,0,0,0,,Training
2018,alvarpe01,3B,AL,8,5,145,5,11,1,1,0,0,0,0,0,,Training
2014,alvarrj01,P,NL,10,0,24,0,2,0,0,0,0,0,0,0,,Training
2015,alvarrj01,P,AL,21,0,60,2,1,0,0,0,0,0,0,0,,Training
2022,alvarrj01,P,NL,1,0,7,1,0,0,0,0,0,0,0,0,,Training
2019,alvaryo01,OF,AL,10,9,198,9,1,1,0,0,0,0,0,0,,Training
2021,alvaryo01,OF,AL,41,39,957,49,3,1,0,0,0,0,0,0,,Training
2022,alvaryo01,OF,AL,56,56,1403,79,7,2,1,0,0,0,0,0,,Training
2023,alvaryo01,OF,AL,40,40,1030,59,2,0,0,0,0,0,0,0,,Validation
2019,alzolad01,P,NL,4,2,37,2,1,1,0,0,0,0,0,0,,Training
2020,alzolad01,P,NL,6,4,64,0,3,0,0,0,0,0,0,0,,Training
2021,alzolad01,P,NL,29,21,377,19,11,0,2,0,0,0,0,0,,Training
2022,alzolad01,P,NL,6,0,40,1,2,0,0,0,0,0,0,0,,Training
2023,alzolad01,P,NL,58,0,192,6,7,0,1,0,0,0,0,0,,Validation
2013,amarial01,SS,NL,13,8,251,11,26,1,5,0,0,0,0,0,,Training
2013,amarial01,OF,NL,95,58,1667,160,5,3,1,0,0,0,0,0,,Training
2013,amarial01,2B,NL,23,16,458,40,48,1,10,0,0,0,0,0,,Training
2013,amarial01,3B,NL,9,2,82,3,5,0,1,0,0,0,0,0,,Training
2014,amarial01,SS,NL,73,71,1878,103,194,6,33,0,0,0,0,0,,Training
2014,amarial01,OF,NL,26,14,433,39,1,1,1,0,0,0,0,0,,Training
2014,amarial01,2B,NL,21,18,457,27,39,0,7,0,0,0,0,0,,Training
2014,amarial01,3B,NL,22,16,484,9,39,2,3,0,0,0,0,0,,Training
2015,amarial01,P,NL,1,0,1,0,0,0,0,0,0,0,0,0,,Training
2015,amarial01,OF,NL,18,3,168,8,0,0,0,0,0,0,0,0,,Training
2015,amarial01,SS,NL,85,79,2014,121,221,12,52,0,0,0,0,0,,Training
2015,amarial01,3B,NL,2,0,27,1,1,0,0,0,0,0,0,0,,Training
2015,amarial01,2B,NL,11,5,152,9,18,0,1,0,0,0,0,0,,Training
2016,amarial01,OF,NL,10,5,164,10,0,0,0,0,0,0,0,0,,Training
2016,amarial01,3B,NL,5,4,111,6,5,0,2,0,0,0,0,0,,Training
2016,amarial01,2B,NL,28,15,500,33,50,1,11,0,0,0,0,0,,Training
2016,amarial01,SS,NL,12,7,209,12,17,1,6,0,0,0,0,0,,Training
2016,amarial01,P,NL,1,0,1,0,0,0,0,0,0,0,0,0,,Training
2017,amarial01,3B,NL,1,1,17,0,1,1,0,0,0,0,0,0,,Training
2017,amarial01,OF,NL,22,5,204,6,0,0,0,0,0,0,0,0,,Training
2017,amarial01,2B,NL,19,8,267,18,29,0,6,0,0,0,0,0,,Training
2017,amarial01,SS,NL,18,11,319,7,30,4,6,0,0,0,0,0,,Training
2023,amayaja01,SS,NL,3,3,63,0,2,0,0,0,0,0,0,0,,Validation
2023,amayaja01,2B,NL,1,0,6,1,0,0,0,0,0,0,0,0,,Validation
2023,amayami01,C,NL,41,33,885,282,14,4,3,2,12,31,3,0,,Validation
2013,ambrihe01,P,AL,43,0,109,1,9,0,1,0,0,0,0,0,,Training
2014,ambrihe01,P,NL,1,0,6,0,0,0,0,0,0,0,0,0,,Training
2021,amburtr01,OF,AL,2,2,33,6,0,0,0,0,0,0,0,0,,Training
2013,amesst01,P,NL,4,0,12,1,0,0,0,0,0,0,0,0,,Training
2013,anderbr04,P,AL,16,5,134,0,4,0,0,0,0,0,0,0,,Training
2014,anderbr04,P,NL,8,8,130,0,5,0,0,0,0,0,0,0,,Training
2015,anderbr04,P,NL,31,31,541,4,47,0,1,0,0,0,0,0,,Training
2016,anderbr04,P,NL,4,3,34,0,3,0,0,0,0,0,0,0,,Training
2017,anderbr04,P,AL,7,7,100,2,7,0,0,0,0,0,0,0,,Training
2017,anderbr04,P,NL,6,6,66,0,6,1,0,0,0,0,0,0,,Training
2018,anderbr04,P,AL,17,17,241,1,7,0,1,0,0,0,0,0,,Training
2019,anderbr04,P,AL,31,31,528,5,25,3,1,0,0,0,0,0,,Training
2020,anderbr04,P,NL,10,10,141,2,6,0,0,0,0,0,0,0,,Training
2021,anderbr04,P,NL,24,24,288,1,13,2,1,0,0,0,0,0,,Training
2013,anderbr05,C,AL,10,6,163,49,2,1,0,0,0,3,0,0,,Training
2015,anderbr05,C,AL,3,2,51,10,2,1,0,0,0,2,0,0,,Training
2017,anderbr06,3B,NL,25,21,594,20,31,3,2,0,0,0,0,0,,Training
2018,anderbr06,OF,NL,91,89,2296,167,8,1,1,0,0,0,0,0,,Training
2018,anderbr06,3B,NL,71,64,1778,42,87,8,7,0,0,0,0,0,,Training
2019,anderbr06,3B,NL,67,64,1760,47,126,4,14,0,0,0,0,0,,Training
2019,anderbr06,OF,NL,55,55,1373,97,9,3,1,0,0,0,0,0,,Training
2020,anderbr06,1B,NL,1,1,21,6,0,0,1,0,0,0,0,0,,Training
2020,anderbr06,3B,NL,56,55,1380,32,119,9,11,0,0,0,0,0,,Training
2020,anderbr06,2B,NL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2021,anderbr06,3B,NL,65,63,1664,37,124,5,17,0,0,0,0,0,,Training
2021,anderbr06,SS,NL,1,0,18,2,3,0,0,0,0,0,0,0,,Training
2022,anderbr06,OF,NL,44,41,1079,81,4,2,2,0,0,0,0,0,,Training
2022,anderbr06,2B,NL,1,0,7,1,0,0,0,0,0,0,0,0,,Training
2022,anderbr06,3B,NL,48,42,1113,20,99,8,7,0,0,0,0,0,,Training
2023,anderbr06,OF,NL,39,35,862,58,4,0,0,0,0,0,0,0,,Validation
2023,anderbr06,3B,NL,70,50,1429,45,96,5,11,0,0,0,0,0,,Validation
2014,anderch01,P,NL,21,21,343,9,16,1,1,0,0,0,0,0,,Training
2015,anderch01,P,NL,27,27,458,8,14,2,2,0,0,0,0,0,,Training
2016,anderch01,P,NL,31,30,455,8,19,1,1,0,0,0,0,0,,Training
2017,anderch01,P,NL,25,25,424,9,16,1,0,0,0,0,0,0,,Training
2018,anderch01,P,NL,30,30,474,5,18,1,2,0,0,0,0,0,,Training
2019,anderch01,P,NL,32,27,417,4,15,1,0,0,0,0,0,0,,Training
2020,anderch01,P,AL,10,7,101,1,1,0,0,0,0,0,0,0,,Training
2021,anderch01,P,NL,14,9,144,8,11,0,1,0,0,0,0,0,,Training
2022,anderch01,P,NL,9,7,72,0,2,0,0,0,0,0,0,0,,Training
2023,anderch01,P,NL,17,17,244,3,8,1,2,0,0,0,0,0,,Validation
2023,anderch01,P,AL,2,0,15,1,1,0,0,0,0,0,0,0,,Validation
2015,anderco01,P,AL,15,15,274,8,15,0,1,0,0,0,0,0,,Training
2016,anderco01,P,AL,19,9,182,4,4,1,2,0,0,0,0,0,,Training
2019,anderco01,P,AL,5,2,26,0,1,0,0,0,0,0,0,0,,Training
2017,anderdr02,P,NL,2,0,7,0,0,0,0,0,0,0,0,0,,Training
2018,anderdr02,P,NL,5,1,38,1,1,1,0,0,0,0,0,0,,Training
2019,anderdr02,P,NL,2,0,18,0,1,0,0,0,0,0,0,0,,Training
2020,anderdr02,P,AL,1,0,4,0,0,0,0,0,0,0,0,0,,Training
2021,anderdr02,P,AL,9,1,66,1,3,0,1,0,0,0,0,0,,Training
2023,andergr01,P,AL,26,0,107,3,4,0,1,0,0,0,0,0,,Validation
2020,anderia01,P,NL,6,6,97,2,1,1,0,0,0,0,0,0,,Training
2021,anderia01,P,NL,24,24,385,8,16,1,2,0,0,0,0,0,,Training
2022,anderia01,P,NL,22,22,335,8,10,0,0,0,0,0,0,0,,Training
2018,anderju01,P,AL,57,0,166,5,6,1,1,0,0,0,0,0,,Training
2019,anderju01,P,AL,54,0,141,2,2,0,0,0,0,0,0,0,,Training
2019,anderni01,P,AL,23,0,64,0,0,0,0,0,0,0,0,0,,Training
2019,anderni01,P,NL,45,0,131,2,4,1,0,0,0,0,0,0,,Training
2020,anderni01,P,AL,19,0,49,1,0,0,0,0,0,0,0,0,,Training
2021,anderni01,P,AL,6,0,18,0,0,1,0,0,0,0,0,0,,Training
2023,anderni01,P,NL,35,0,106,2,0,0,0,0,0,0,0,0,,Validation
2019,andersh01,P,NL,28,16,288,10,14,2,2,0,0,0,0,0,,Training
2020,andersh01,P,NL,18,0,46,1,2,0,0,0,0,0,0,0,,Training
2021,andersh01,P,AL,11,0,56,1,1,0,0,0,0,0,0,0,,Training
2021,andersh01,P,NL,5,0,14,0,1,0,0,0,0,0,0,0,,Training
2022,andersh01,P,AL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2018,anderta01,P,NL,6,0,34,1,3,0,0,0,0,0,0,0,,Training
2019,anderta01,P,AL,5,5,67,3,3,0,0,0,0,0,0,0,,Training
2021,anderta01,P,NL,1,0,15,0,2,0,1,0,0,0,0,0,,Training
2016,anderti01,SS,AL,98,98,2579,142,244,14,50,0,0,0,0,0,,Training
2017,anderti01,SS,AL,145,145,3792,197,363,28,85,0,0,0,0,0,,Training
2018,anderti01,SS,AL,151,151,3988,188,392,20,72,0,0,0,0,0,,Training
2019,anderti01,SS,AL,122,122,3150,182,324,26,75,0,0,0,0,0,,Training
2020,anderti01,SS,AL,49,49,1252,65,109,6,23,0,0,0,0,0,,Training
